author_name,comment,date,like_counts,reply_count,vidid
Sanjay Creation,Ajju bhai aap mujhe koi gun ki skin gift kr do na bhai <br />Koi bhi mp40 beat damage wala<br />Qpet scar<br />M4A1 best damage wala<br />Old durgun AK gun<br />Gulubol ka skin<br />M1887 ka skin <br />bhai plzz nhi hai yaar de do na<br />Uid:-1684636833( ༄Ꭺs ᭄sanju 21࿐),2021-04-04T09:29:32Z,0,0,NFlpZL7_rNo
Alka Panchal,ajjubahi iam your fan please send me your request or i am your f,2021-04-04T09:29:24Z,0,0,NFlpZL7_rNo
Daund Pune,Nahi,2021-04-04T09:29:15Z,0,0,NFlpZL7_rNo
Anant Wankhade,Ajubhai ho new mode ahe he ap ho play ku nahi karte muge uska vedio chaihe,2021-04-04T09:29:02Z,0,0,NFlpZL7_rNo
Vijay Gondkar,haty op in chat,2021-04-04T09:29:01Z,0,0,NFlpZL7_rNo
deepu deepu,deepu,2021-04-04T09:28:54Z,0,0,NFlpZL7_rNo
TECH GURUJI GAMING,Good morning,2021-04-04T09:28:46Z,0,0,NFlpZL7_rNo
PRO GAMERZ SIBBU,Kabse kahe raha hu,2021-04-04T09:28:41Z,1,0,NFlpZL7_rNo
PRO GAMERZ SIBBU,Bhai mera cyber bunny bundle nikal do,2021-04-04T09:28:26Z,1,0,NFlpZL7_rNo
Anjana Patel,Very nice Ajjubhai I am yaksh Patel,2021-04-04T09:28:21Z,1,0,NFlpZL7_rNo
Ramesh Gondane,"Agar aap sach me comments padhte ho to mere comments ka javab jarur dena, nahi to samzungi ki aap sirf YouTube par like or peise kamane ke liye hi video dalte ho.",2021-04-04T09:28:12Z,1,0,NFlpZL7_rNo
Aryan Mishra,My favourite team is Mumbai Indians,2021-04-04T09:27:58Z,0,0,NFlpZL7_rNo
Gautam Dhar,Ajju bhai aapke pass Ho bandal Nahin Hai,2021-04-04T09:27:51Z,0,0,NFlpZL7_rNo
Gautam Dhar,ABHIMANYU,2021-04-04T09:27:29Z,0,0,NFlpZL7_rNo
TULASI MADHURA,AWM KA MEANING AJJUBHAI WINING MATCH,2021-04-04T09:27:11Z,0,0,NFlpZL7_rNo
Farhat Khan,Ajjubhai apna face kab laoge,2021-04-04T09:26:45Z,0,0,NFlpZL7_rNo
Bharat Mandal,Ajjubhai CR7 Dedo please ID HeroFFA3908S mein Apka har Video Dekhta hu or like bhi kar deta hu,2021-04-04T09:26:02Z,0,0,NFlpZL7_rNo
Shamim Ahmad,50 subscriber kara do,2021-04-04T09:26:00Z,0,0,NFlpZL7_rNo
Ankush Pabby,Good morning bhai,2021-04-04T09:25:22Z,1,0,NFlpZL7_rNo
Nilesh Shinde,Nico app Google Search banl,2021-04-04T09:25:08Z,0,0,NFlpZL7_rNo
Ramesh Gondane,"Ajjubhai aap to diamonds gift karte ho na to aap ko pate to hoga na hame batao hamne kafi try kiya par diamonds gifts nahi ho rahe, charector gift hota he par hame chije Nahi chahiye diamonds gift nahi hote uske bare me batao",2021-04-04T09:24:15Z,0,0,NFlpZL7_rNo
Thakur Nath,Ajjubhai nahi ha,2021-04-04T09:23:58Z,1,0,NFlpZL7_rNo
Zaheerun Nisha,Mughe 100 diamond dedo meri Id hai hero983812,2021-04-04T09:23:08Z,0,0,NFlpZL7_rNo
मदन गोपाल,Haello bro 1000 diamonds dado id 2770051781,2021-04-04T09:22:57Z,0,0,NFlpZL7_rNo
Anant Sinha,Bhai mujhe chrono aur emote de dona plzzz bhai,2021-04-04T09:22:42Z,0,0,NFlpZL7_rNo
मदन गोपाल,Haello bro 1000 diamonds dado id 2770051781,2021-04-04T09:22:17Z,0,0,NFlpZL7_rNo
tej bahadur,Street boy bundle based priyanshu 1418,2021-04-04T09:22:08Z,0,0,NFlpZL7_rNo
C D,Ajju bhai comment karo,2021-04-04T09:21:30Z,0,0,NFlpZL7_rNo
Niraj kashyap,No gf ok,2021-04-04T09:21:27Z,0,0,NFlpZL7_rNo
Niraj kashyap,Ajjubhai tum gunda ho,2021-04-04T09:21:19Z,0,0,NFlpZL7_rNo
Piyush Joshi Vlogs,"ᶜᵃⁿ ᵃⁿʸᵒⁿᵉ ˢᵉᵉ ᵐʸ ˡⁱᵗᵗˡᵉ ᶜᵒᵐᵐᵉⁿᵗ ?,,",2021-04-04T09:21:07Z,5,0,NFlpZL7_rNo
Vasava Rajanbhai gumanbhai,Ajju bhai mere sath khalo,2021-04-04T09:20:49Z,1,0,NFlpZL7_rNo
Deepak Shrivastava,Song is best 150 rupaya dega 😂😂😂😂,2021-04-04T09:20:30Z,0,0,NFlpZL7_rNo
sudesh kumar,hi,2021-04-04T09:20:09Z,0,0,NFlpZL7_rNo
C D,Ajju bhai hamari odia tumare gana he sunau kiya,2021-04-04T09:19:58Z,0,0,NFlpZL7_rNo
Antor Sarker,Please bhai,2021-04-04T09:19:54Z,1,0,NFlpZL7_rNo
army Gaming,Please,2021-04-04T09:18:44Z,0,0,NFlpZL7_rNo
army Gaming,Bahi mari mp40 cobra max kardo koi,2021-04-04T09:18:37Z,0,0,NFlpZL7_rNo
Mistry Dhruvil,Hiii,2021-04-04T09:18:26Z,0,0,NFlpZL7_rNo
Ansh Rajput,Good afternoon 🌞😊😘🌞,2021-04-04T09:17:47Z,0,0,NFlpZL7_rNo
Santosh Kumar,Mene app ka face deka hai,2021-04-04T09:17:46Z,0,0,NFlpZL7_rNo
Labhubhai Nai,Me apaka bohat Bada fan hu,2021-04-04T09:17:44Z,0,0,NFlpZL7_rNo
Alam Sk,ajjuvi ak id dado na vi place vi 👆☝☝☝☝👍👍👍👍👌👌👌,2021-04-04T09:17:17Z,0,0,NFlpZL7_rNo
Labhubhai Nai,Please,2021-04-04T09:17:14Z,0,0,NFlpZL7_rNo
AGRADEEP DEB.,Bhai agar mi apki favourite he to please 💜dedo,2021-04-04T09:17:12Z,0,0,NFlpZL7_rNo
Labhubhai Nai,Please face revel karo,2021-04-04T09:17:08Z,0,0,NFlpZL7_rNo
Savan Jadhao,❤️❤️❤️❤️🙄😘😘😘😘😘😘😘❤️❤️,2021-04-04T09:17:03Z,0,0,NFlpZL7_rNo
Charan Teja,Hai ajjubhai 👍,2021-04-04T09:16:59Z,1,0,NFlpZL7_rNo
Manish Chopra,Good morning ajay bahi,2021-04-04T09:16:17Z,0,0,NFlpZL7_rNo
Leena Rajurkar,Botho mst h,2021-04-04T09:16:15Z,0,0,NFlpZL7_rNo
nayeem gaming,Mujhe please diamond,2021-04-04T09:16:10Z,0,0,NFlpZL7_rNo
Santosh Kumar,Op ajubhai app pero ho,2021-04-04T09:16:08Z,0,0,NFlpZL7_rNo
Kalyansingh Lodhi,No,2021-04-04T09:15:54Z,0,0,NFlpZL7_rNo
Bhavika's Fashion,Are ajju tu natik ku jane kya,2021-04-04T09:15:53Z,0,0,NFlpZL7_rNo
Siddhi Rao Chamte,ajjubhai ranked kheloge video mein aur muje aapka booyah dekhna hai,2021-04-04T09:15:07Z,0,0,NFlpZL7_rNo
Ganesh Varma,Hi,2021-04-04T09:15:01Z,0,0,NFlpZL7_rNo
Ayushi Chandegra,Femal bundel,2021-04-04T09:14:18Z,0,0,NFlpZL7_rNo
Artist Ansh Drawing gallery,Op,2021-04-04T09:14:12Z,0,0,NFlpZL7_rNo
Birendra Kumar,Ajju bhai,2021-04-04T09:14:06Z,0,0,NFlpZL7_rNo
Artist Ansh Drawing gallery,Nice,2021-04-04T09:14:04Z,0,0,NFlpZL7_rNo
Hari Ajankar,Ajju Bhai op in the chat,2021-04-04T09:13:47Z,6,1,NFlpZL7_rNo
Sandip Maji,😂😂😂😂😂😂😂😂😂,2021-04-04T09:13:10Z,0,0,NFlpZL7_rNo
soumil Verma,Kasam mat khao sar ji like kar diya,2021-04-04T09:12:53Z,0,0,NFlpZL7_rNo
Siddeshwar Waghmode,AWM किंग अज्जुभाई,2021-04-04T09:12:53Z,0,0,NFlpZL7_rNo
K Gamarz,Hii ajjou Bhai,2021-04-04T09:12:33Z,0,0,NFlpZL7_rNo
DRAG ARMY D,🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻❤❤🙏🏻🙏🏻🙏🏻😍🙏🏻🙏🏻,2021-04-04T09:12:28Z,0,0,NFlpZL7_rNo
Cutex Priya,"Sir mai ek App se daily 10000 -15000 win krti hu, Mera daily ka transaction 10000 ka hai,, to muze ye janana tha ki income tax department ka koi fanda to nhi hoga.....",2021-04-04T09:12:27Z,0,3,NFlpZL7_rNo
Santosh Kumar,You are late,2021-04-04T09:11:49Z,0,0,NFlpZL7_rNo
CRUSH GAMING,Amit bhai is back,2021-04-04T09:11:47Z,1,0,NFlpZL7_rNo
mobin gamer,Noobde,2021-04-04T09:11:36Z,1,0,NFlpZL7_rNo
REYAL GAMER YT,&quot;&quot;&quot;Intro is getting op everyday ❤,2021-04-04T09:11:32Z,32,6,NFlpZL7_rNo
Santosh Kumar,Good morning bhai,2021-04-04T09:11:30Z,0,0,NFlpZL7_rNo
Santosh Kumar,Good morning bhai,2021-04-04T09:11:17Z,0,0,NFlpZL7_rNo
Santosh Kumar,Good morning bhai,2021-04-04T09:11:10Z,0,0,NFlpZL7_rNo
Inayat Khan,Hello bhai,2021-04-04T09:10:52Z,0,0,NFlpZL7_rNo
Vishal Chaidhari,Mumbai Indians brand padri rcb,2021-04-04T09:10:50Z,0,0,NFlpZL7_rNo
kashish kashish,Gaju bhai message Pauri for kheloge Teri free Paar ki Idea Jatin 4024L,2021-04-04T09:10:49Z,1,0,NFlpZL7_rNo
Shiv Kumar,Ajjubahi diamond,2021-04-04T09:10:46Z,1,0,NFlpZL7_rNo
Arun Rajput,Hy,2021-04-04T09:10:34Z,0,0,NFlpZL7_rNo
Sanjay Creation,Ajju bhai aap mujhe koi gun ki skin gift kr do na bhai <br />Koi bhi mp40 beat damage wala<br />Qpet scar<br />M4A1 best damage wala<br />Old durgun AK gun<br />Gulubol ka skin<br />M1887 ka skin <br />bhai plzz nhi hai yaar de do na<br />Uid:-1684636833( ༄Ꭺs ᭄sanju 21࿐),2021-04-04T09:10:22Z,0,0,NFlpZL7_rNo
Sonu Kumar,G. M,2021-04-04T09:10:11Z,0,0,NFlpZL7_rNo
love status,Awm king,2021-04-04T09:10:01Z,0,0,NFlpZL7_rNo
study with your freind,Manya is his girl friend,2021-04-04T09:09:51Z,0,0,NFlpZL7_rNo
Nadia Rais,I am your big fan,2021-04-04T09:09:33Z,0,0,NFlpZL7_rNo
Piyush Larokar,Please mujhe Cobra wali saree IMO de do please Ajju Bhai Main Tumhari sari video dekh To Sare video ko like kar do please Sanju bhai meri ID ka naam hai kingdarkrai7,2021-04-04T09:09:27Z,0,0,NFlpZL7_rNo
Manav Kumar,Thanks❤️❤️❤️❤️❤️,2021-04-04T09:09:07Z,1,0,NFlpZL7_rNo
Piyali Bhattacharjee,Ajju bhai face reveal kar do,2021-04-04T09:09:06Z,0,0,NFlpZL7_rNo
Piyali Bhattacharjee,Sir ji op,2021-04-04T09:08:42Z,0,0,NFlpZL7_rNo
Ra Kumar,Good morning,2021-04-04T09:08:34Z,0,0,NFlpZL7_rNo
Bimlesh Sharma,Rohit 982737,2021-04-04T09:08:14Z,0,0,NFlpZL7_rNo
Dev Kissu,Aajubhai,2021-04-04T09:08:09Z,0,0,NFlpZL7_rNo
Chhinder Pal,Op,2021-04-04T09:08:02Z,1,0,NFlpZL7_rNo
CRUSH GAMING,Face reveal,2021-04-04T09:07:59Z,1,0,NFlpZL7_rNo
Anisa Patel,Good morning,2021-04-04T09:07:58Z,0,0,NFlpZL7_rNo
Sonu Kumar,Bahi dj amok do,2021-04-04T09:07:37Z,1,0,NFlpZL7_rNo
rameshwar warpe,Ajjubhai AWM king,2021-04-04T09:07:29Z,1,0,NFlpZL7_rNo
Santosh Uikey,Hii,2021-04-04T09:07:15Z,0,0,NFlpZL7_rNo
Shubham Gavadia,Bhai restart kro or fir power oof ker k open ker ok bhai,2021-04-04T09:07:06Z,0,0,NFlpZL7_rNo
charan charya,I am biggest fan,2021-04-04T09:07:02Z,0,0,NFlpZL7_rNo
amit kumar,Bahi ma apka fane hu mari idea ma Dj all ok gift karo bahi SahilZa5619U,2021-04-04T09:06:38Z,0,0,NFlpZL7_rNo
PRADIP DE,I love ap 30 millions pa qna vedio banjo or ans this question ap ka girlfriend ka nam batao sach😍😍😍😍😍❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤💑💑💑💑💑💑💑💑💑💚💚💑💑💑💋,2021-04-04T09:06:32Z,8,0,NFlpZL7_rNo
Pranav Gor,M40 op bolte hai,2021-04-04T09:06:23Z,0,0,NFlpZL7_rNo
Sachin Gaykwad,Bhai mere ko do achcha diamond de do yaar,2021-04-04T09:06:14Z,1,0,NFlpZL7_rNo
Pranav Gor,Thank you for guulbi full,2021-04-04T09:06:13Z,0,0,NFlpZL7_rNo
Pranav Gor,Brother I will show you in,2021-04-04T09:06:00Z,0,0,NFlpZL7_rNo
Piyush Larokar,"Please please please Ajju bhai Mujhe Lol emote De Do de do meri ID ka naam hai kingdarkrai7 main Tumhen request bhejta Hun To tum meri request accept bhi nahin Karte please mujhe bike wali emote De do unmen SE Loli emote gadi wali emote Please de do Or 5 bundle de do please yah sab mat do yah sab aapko Nahin Dena hoga to mat do please mujhe FIR 50,000 dimonds de do please Ajju bhai please",2021-04-04T09:05:56Z,0,0,NFlpZL7_rNo
Anil Singh,Osm,2021-04-04T09:05:46Z,0,0,NFlpZL7_rNo
Syed Rafakat,Ajju bhai iam your big fan,2021-04-04T09:05:43Z,0,0,NFlpZL7_rNo
Anisa Patel,Hi,2021-04-04T09:05:34Z,0,0,NFlpZL7_rNo
Sachin Gaykwad,Bhai mere ko 2000 diamond chahie,2021-04-04T09:05:00Z,1,0,NFlpZL7_rNo
SDOP RATLAM,custom tum banana,2021-04-04T09:04:47Z,0,0,NFlpZL7_rNo
Vinay Tiwari,Op,2021-04-04T09:04:29Z,0,0,NFlpZL7_rNo
Pawan Kumar,Please top up on my Id viwan singh,2021-04-04T09:04:11Z,1,0,NFlpZL7_rNo
bilalbhai 222 222,Nobda custom karega,2021-04-04T09:04:04Z,1,0,NFlpZL7_rNo
Tejesh Meghvnsi,Nice video,2021-04-04T09:03:43Z,0,0,NFlpZL7_rNo
Ratna Singh,Good morning 😘😘☀️,2021-04-04T09:03:31Z,4,0,NFlpZL7_rNo
Nimish Srivastava,Opeg cookie 😅😅,2021-04-04T09:03:13Z,1,0,NFlpZL7_rNo
Roshan Bhoyar,ajuu Bahi kabhi solo bhi khelo😉😁,2021-04-04T09:03:03Z,0,0,NFlpZL7_rNo
KRISH TAU GAMING,Ahh yeah,2021-04-04T09:02:37Z,0,0,NFlpZL7_rNo
CG FF Gaming Zone,नहीं आप का वीडियो खाना खाते वक्त देखता हूं भैया op ho Aap,2021-04-04T09:02:36Z,0,0,NFlpZL7_rNo
4KB GAMING,I m very small youtuber 😭 very hard work,2021-04-04T09:02:33Z,1,0,NFlpZL7_rNo
TECHNICAL ASRAR,Hiii,2021-04-04T09:02:24Z,0,0,NFlpZL7_rNo
bilalbhai 222 222,Nobda,2021-04-04T09:02:16Z,0,0,NFlpZL7_rNo
Sobiya Rida Khan,What s your income,2021-04-04T09:02:00Z,0,0,NFlpZL7_rNo
Rahul Gouda,Good morning,2021-04-04T09:01:46Z,0,0,NFlpZL7_rNo
CG FF Gaming Zone,Asap se mere gano ke bande jalate hai,2021-04-04T09:01:38Z,0,0,NFlpZL7_rNo
Kuldeep Kumar,Nice making videos,2021-04-04T09:01:37Z,1,0,NFlpZL7_rNo
Shoaib shaikh,Oo ajjubhai RCB is best,2021-04-04T09:01:25Z,0,0,NFlpZL7_rNo
Dhanbir batth,Face reavel,2021-04-04T09:01:21Z,0,0,NFlpZL7_rNo
Nimai Das,Ajjubhai Op bolta ha,2021-04-04T09:01:18Z,1,0,NFlpZL7_rNo
Nirbhay Pratap Singh,Super video bro 🔥🔥🔥,2021-04-04T09:01:10Z,8,0,NFlpZL7_rNo
CG FF Gaming Zone,Mera ipl team CSK iske liye main jaan le sakata hun,2021-04-04T09:01:07Z,0,0,NFlpZL7_rNo
aliasgar bootwala,Nice,2021-04-04T09:01:00Z,1,1,NFlpZL7_rNo
BLACK EAGLE FF,Hlo,2021-04-04T09:00:28Z,0,0,NFlpZL7_rNo
CG FF Gaming Zone,Love you bhaiya 👍,2021-04-04T09:00:18Z,0,0,NFlpZL7_rNo
Anil prasad,Custom match please,2021-04-04T09:00:17Z,0,0,NFlpZL7_rNo
CG FF Gaming Zone,Hii bhaiya 👍,2021-04-04T09:00:10Z,0,0,NFlpZL7_rNo
Hrithik Khare,Ha bhai jan de de ge,2021-04-04T08:59:57Z,1,0,NFlpZL7_rNo
Abhishek Kumar,Sir please emote send kar do I&#39;d ShackZAck,2021-04-04T08:59:45Z,0,0,NFlpZL7_rNo
SDOP RATLAM,ager tum ne mujhe hara di ya to me ya maan jaunga ki tum pure world ke sbse pro player ho,2021-04-04T08:59:45Z,0,0,NFlpZL7_rNo
Dhruv Khurana,hello ajjubhi hahhahahaahha lol ajjubhaiya,2021-04-04T08:59:40Z,0,0,NFlpZL7_rNo
Rj gemers free fire king,Mi my favourite,2021-04-04T08:59:15Z,0,0,NFlpZL7_rNo
Bidhan Biswas,OP 😘😘😘😘😘😘😘😘😘😘😘😘😘,2021-04-04T08:59:05Z,0,0,NFlpZL7_rNo
subhan asif,Thk,2021-04-04T08:59:04Z,0,0,NFlpZL7_rNo
Evil gamer,Please 😥give me chrono I request you ajjubhai,2021-04-04T08:58:44Z,0,0,NFlpZL7_rNo
Modern Vines,Ajjubhai l am your biggest fan,2021-04-04T08:58:43Z,0,0,NFlpZL7_rNo
Priya Varshini 1js18cs415,Rcb❤❤❤,2021-04-04T08:58:41Z,0,0,NFlpZL7_rNo
Sarita Agarwal,Ye ff me aadhe se jada mang mang ke hi style dikhate hai,2021-04-04T08:58:30Z,0,0,NFlpZL7_rNo
Sapna Salvi,Good morning Ajju bhai,2021-04-04T08:58:05Z,1,0,NFlpZL7_rNo
anil khandare,Op,2021-04-04T08:57:59Z,0,0,NFlpZL7_rNo
Aug _07,Ajjubhai pls mere friend ban jao,2021-04-04T08:57:55Z,0,0,NFlpZL7_rNo
Jay 517,Hamako dayamand do,2021-04-04T08:57:48Z,0,0,NFlpZL7_rNo
Shimla Garg,Ajju bhai op,2021-04-04T08:57:46Z,0,0,NFlpZL7_rNo
SDOP RATLAM,Ajjubhai custom aaoge kya meri id FarleyH3114S (me tu me challenge deta hu 1 vs 1 ka me tu me hara sak ta hu aaram se),2021-04-04T08:57:43Z,1,0,NFlpZL7_rNo
Tarsem Josan,Hello,2021-04-04T08:57:41Z,0,0,NFlpZL7_rNo
R.j gamer,Ajjubhi mra sat kalo mi name is chandni,2021-04-04T08:57:23Z,0,0,NFlpZL7_rNo
Ks Mehra,Top-up kar do agala video batana,2021-04-04T08:57:14Z,1,0,NFlpZL7_rNo
nitin kumar,Good morning,2021-04-04T08:57:09Z,1,0,NFlpZL7_rNo
HAUNTED GAMER,😂😂😂 KKR king RCB 49 all out,2021-04-04T08:56:31Z,0,0,NFlpZL7_rNo
anil khandare,2 AWM,2021-04-04T08:56:17Z,1,0,NFlpZL7_rNo
AK ashish,Dimon do,2021-04-04T08:56:13Z,0,0,NFlpZL7_rNo
Jay 517,Hama ko dayamand do,2021-04-04T08:56:00Z,0,0,NFlpZL7_rNo
Sandeep Kashyap,Ajju@bhai op alokhdedo2946471112,2021-04-04T08:55:57Z,0,0,NFlpZL7_rNo
Blue Alpha Gaming,Who are watching this song<br /><br />- On the bed<br />- Not full screen <br />- for reading comments <br /><br />I salute those people who clik &quot;Read more&quot;❤,2021-04-04T08:55:56Z,1,0,NFlpZL7_rNo
Om Bhosale,👌👌👌👌👌👌👌👌👌👌,2021-04-04T08:55:54Z,0,0,NFlpZL7_rNo
Aquib Rizwan,Aquib,2021-04-04T08:55:44Z,0,0,NFlpZL7_rNo
anil khandare,Hi,2021-04-04T08:55:39Z,1,0,NFlpZL7_rNo
Om Bhosale,Om,2021-04-04T08:55:32Z,0,0,NFlpZL7_rNo
Om Bhosale,Hi,2021-04-04T08:55:26Z,0,0,NFlpZL7_rNo
PB LUCKY Gaming,From punjab please saprot me frd😍,2021-04-04T08:55:21Z,1,0,NFlpZL7_rNo
Hrithik Khare,Bhai rcb mari bhi favorite ha,2021-04-04T08:55:16Z,1,0,NFlpZL7_rNo
anil khandare,Happy btrthy,2021-04-04T08:55:09Z,0,0,NFlpZL7_rNo
Nasima Begum,I am your big fan,2021-04-04T08:55:07Z,0,0,NFlpZL7_rNo
Deepak Nikam,Hmm,2021-04-04T08:55:04Z,0,0,NFlpZL7_rNo
Kinjal Mistri,Ajjubhai is,2021-04-04T08:54:40Z,0,0,NFlpZL7_rNo
Jay 517,Hamako dayamand do,2021-04-04T08:54:39Z,0,0,NFlpZL7_rNo
Deepak Nikam,Good morning,2021-04-04T08:54:39Z,0,0,NFlpZL7_rNo
Hansrajsingh Rajaura,Ajju bhai face revel ka kaya plan ha bata do sarmao. Mat,2021-04-04T08:54:37Z,2,0,NFlpZL7_rNo
RANJIT PRAKASH HORO,Mara liya to ap super star ho,2021-04-04T08:54:21Z,0,0,NFlpZL7_rNo
RANJIT PRAKASH HORO,Ajju bhai ko to super star hona chai,2021-04-04T08:53:48Z,0,0,NFlpZL7_rNo
Abhay Sahu,Ajju bhai op,2021-04-04T08:53:41Z,1,0,NFlpZL7_rNo
Contentment is Happiness,KkR,2021-04-04T08:53:36Z,1,0,NFlpZL7_rNo
Sachin Gupta,Only car challenge,2021-04-04T08:53:31Z,0,0,NFlpZL7_rNo
Raheemawaqr100 Waqar,Bau mara pass dimonds nahi<br />Ha 😭😟😞😞😞😞,2021-04-04T08:53:28Z,0,0,NFlpZL7_rNo
Shaun Gaming 99,Ajju Bhai will show his face on 50m 🔥🤘👍,2021-04-04T08:53:27Z,10,3,NFlpZL7_rNo
Suman Yadav,Parela G G mania gineas,2021-04-04T08:53:08Z,0,0,NFlpZL7_rNo
anil khandare,Op,2021-04-04T08:53:04Z,1,0,NFlpZL7_rNo
Firoz Mollah,HI<br />OPOPOPOPOPOPOPO,2021-04-04T08:53:00Z,1,0,NFlpZL7_rNo
Desi gamers Azad,Diomand kab milega bro 🙏🙏,2021-04-04T08:52:59Z,1,0,NFlpZL7_rNo
Millions Gaming,tg how to show tounch mode on blustraks 4 pls tell tg bro,2021-04-04T08:52:14Z,0,0,NFlpZL7_rNo
danger prince gamer,Op,2021-04-04T08:52:13Z,0,0,NFlpZL7_rNo
Proton Master,who is the real fan of total gaming,2021-04-04T08:52:10Z,0,0,NFlpZL7_rNo
danger prince gamer,Op,2021-04-04T08:52:09Z,0,0,NFlpZL7_rNo
vinay PATLE,Manju Bhai ko challenge deta hun main custom Mera De to vah sabse Bade Pro Bande Hain aur Amit bhai se bhejen sabse problem Ne aur my Ajju bhai Bahar Aata Hun To Judaai Mein ko 10000 Diamond Lenge Ajju Bhai aap log Mile Ho,2021-04-04T08:52:05Z,0,0,NFlpZL7_rNo
MR HINDUSTAN HACKER MR HINDUSTAN HACKER,Total army great hai Ajju bhai tum kya heavy driver ho yar,2021-04-04T08:52:01Z,3,0,NFlpZL7_rNo
Haripada Maity,An pro ho bahi but Amitbahi noon ha,2021-04-04T08:52:00Z,1,0,NFlpZL7_rNo
Raju Ali,For gando,2021-04-04T08:51:57Z,0,0,NFlpZL7_rNo
SECRETT GAMING,ajjubhai asa mera bhi bahot bar hota solution kia he,2021-04-04T08:51:47Z,0,0,NFlpZL7_rNo
Hansrajsingh Rajaura,Ajju bahi aap bhi globle 1 pa jao lokash gamer ko challange karo please,2021-04-04T08:50:55Z,1,0,NFlpZL7_rNo
haker gamer,Ah u Bhai PLEASE FACE,2021-04-04T08:50:51Z,1,0,NFlpZL7_rNo
Broker gaming,Op,2021-04-04T08:50:39Z,1,0,NFlpZL7_rNo
Harshit Sharma,Op Bolte ❤,2021-04-04T08:50:10Z,2,0,NFlpZL7_rNo
DARKS WARRIOR,Ajjubhai please give me Diamond💎 🙏🙏🙏,2021-04-04T08:50:09Z,0,0,NFlpZL7_rNo
Gauri Gambhir,Big fan,2021-04-04T08:50:05Z,1,0,NFlpZL7_rNo
koushik Kamkar,Op ajju,2021-04-04T08:50:02Z,1,0,NFlpZL7_rNo
Dilshad Hussain,Bhai op ho tum love you,2021-04-04T08:49:58Z,0,1,NFlpZL7_rNo
SPARROW GAMING,Ajjubhai me ap k sath khelna chahta hu,2021-04-04T08:49:47Z,0,0,NFlpZL7_rNo
koushik Kamkar,Op ajju,2021-04-04T08:49:46Z,1,0,NFlpZL7_rNo
TOTAL GAMER,Reply me,2021-04-04T08:49:30Z,0,0,NFlpZL7_rNo
sakshi gupta,Motabhai raid,2021-04-04T08:49:30Z,1,0,NFlpZL7_rNo
kamal yadav,Op,2021-04-04T08:49:26Z,1,0,NFlpZL7_rNo
Nandan Kamila,Op,2021-04-04T08:49:02Z,1,0,NFlpZL7_rNo
let's gaming,Op song bhai❤️❤️❤️❤️,2021-04-04T08:48:56Z,1,0,NFlpZL7_rNo
Dinesh kumar Tiwri,Bhai mujhe apni aidi dedo plz,2021-04-04T08:48:38Z,0,0,NFlpZL7_rNo
Harshit Harsh,One of the worst youtuber with 9-10 saal wale audience,2021-04-04T08:48:19Z,0,0,NFlpZL7_rNo
Risky ɠαɱεɾ,Hy sir big fan,2021-04-04T08:48:12Z,1,0,NFlpZL7_rNo
haker gamer,Oooppp,2021-04-04T08:47:33Z,1,0,NFlpZL7_rNo
Hrithik Khare,# op,2021-04-04T08:47:29Z,1,0,NFlpZL7_rNo
Bk Prajapati,Op,2021-04-04T08:47:19Z,0,0,NFlpZL7_rNo
Rajbir Singh,Op ajjubhai,2021-04-04T08:47:15Z,1,0,NFlpZL7_rNo
ASHOK KESARWANI,Op,2021-04-04T08:47:08Z,0,0,NFlpZL7_rNo
kajal ff gaming,mast,2021-04-04T08:47:06Z,0,0,NFlpZL7_rNo
Bk Prajapati,Op,2021-04-04T08:47:06Z,0,0,NFlpZL7_rNo
haker gamer,####,2021-04-04T08:47:02Z,1,0,NFlpZL7_rNo
Manisha Meena,Diamond do Bai Meri id. adi40965805s,2021-04-04T08:46:59Z,1,0,NFlpZL7_rNo
Rajesh Rajbhar,Ajjubhai play beast quest game,2021-04-04T08:46:50Z,0,0,NFlpZL7_rNo
Hrithik Khare,Op op op,2021-04-04T08:46:49Z,1,0,NFlpZL7_rNo
haker gamer,Ksjen,2021-04-04T08:46:47Z,1,0,NFlpZL7_rNo
KIWI 2X,I am very small roaster and I am 100% sure that you will laugh when you see my videos,2021-04-04T08:46:41Z,1,0,NFlpZL7_rNo
Swapnil Waghmode,Thanks,2021-04-04T08:46:36Z,0,0,NFlpZL7_rNo
Avis gamerz FF,Ajjubhai op opopopopop,2021-04-04T08:46:31Z,0,0,NFlpZL7_rNo
Atiya Khan,Big fan,2021-04-04T08:46:24Z,0,0,NFlpZL7_rNo
HARRIS FREEFIRE,Thanks Everyone for 10K Subscribers❤,2021-04-04T08:46:20Z,5,0,NFlpZL7_rNo
Devraj Honhaga,Nice video,2021-04-04T08:46:18Z,0,0,NFlpZL7_rNo
Nilesh mali,Halo,2021-04-04T08:46:14Z,0,0,NFlpZL7_rNo
haker gamer,AJUBHAI3000DIOMND GIFT,2021-04-04T08:46:13Z,1,0,NFlpZL7_rNo
HARRIS FREEFIRE,Thanks Everyone for 10K Subscribers on my Channel❤,2021-04-04T08:46:12Z,1,0,NFlpZL7_rNo
N R B Digital studio,Ajju bhai hamare sath bhi khelo,2021-04-04T08:45:58Z,1,0,NFlpZL7_rNo
